price,bathrooms,sqft_living,floors,grade,sqft_above,sqft_basement,yr_built,zipcode,long,sqft_living15
332500.0,1.5,1500,1.0,7,1500,0,1953,98125,-122.31200000000001,1500
515000.0,2.5,3000,1.0,8,1760,1240,1963,98008,-122.11200000000001,2040
269000.0,1.0,1690,1.0,7,1020,670,1967,98178,-122.258,1820
1278000.0,4.0,4390,1.0,11,2430,1960,1994,98059,-122.14299999999999,3090
303000.0,2.5,1560,2.0,7,1560,0,1985,98055,-122.189,1660
420000.0,3.0,2940,1.0,8,1690,1250,1977,98155,-122.307,1850
400000.0,1.0,1130,1.0,7,990,140,1941,98117,-122.385,1800
225000.0,1.0,1020,1.0,6,1020,0,1987,98022,-122.0,1420
219000.0,2.0,1310,2.0,6,1310,0,2004,98038,-122.022,1310
605000.0,2.5,2570,2.0,9,2570,0,1989,98011,-122.21600000000001,2490
625000.0,2.0,2020,1.0,8,1010,1010,1942,98115,-122.292,1250
380000.0,2.0,1680,1.0,5,840,840,1906,98144,-122.311,1380
620000.0,2.0,1770,1.5,7,1770,0,1962,98007,-122.146,1710
687500.0,2.75,3190,2.0,10,3190,0,1994,98075,-122.029,2850
225500.0,2.0,1440,1.0,6,1440,0,1962,98058,-122.08200000000001,1530
252500.0,2.0,1150,1.0,7,1150,0,1956,98178,-122.26299999999999,1980
510000.0,2.5,1860,2.0,8,1860,0,1994,98029,-122.00399999999999,1840
510000.0,2.5,2430,2.0,8,2430,0,2003,98155,-122.31700000000001,2260
725000.0,2.5,1940,1.5,7,1940,0,1906,98109,-122.352,1440
75000.0,0.0,670,1.0,3,670,0,1966,98022,-121.906,1160
492000.0,1.0,880,1.0,7,880,0,1927,98103,-122.34899999999999,1370
425000.0,2.5,1930,1.0,7,1330,600,1977,98072,-122.09700000000001,1470
1955000.0,2.75,3120,1.0,8,1560,1560,1963,98034,-122.259,2630
298900.0,2.5,1830,2.0,8,1830,0,1994,98092,-122.17,1860
699000.0,2.5,3230,2.0,10,3230,0,1987,98027,-122.069,2990
310000.0,1.0,700,1.0,6,700,0,1918,98103,-122.346,1560
350000.0,1.75,1010,1.0,7,1010,0,1961,98033,-122.17399999999999,1500
790000.0,1.75,2460,1.0,7,1410,1050,1961,98178,-122.238,2300
305000.0,2.5,2230,2.0,8,2230,0,2003,98031,-122.184,2230
315000.0,2.5,1570,2.0,7,1570,0,2003,98118,-122.288,1610
267500.0,3.5,2390,2.0,7,2390,0,1977,98042,-122.115,1140
1750000.0,3.25,3460,2.0,10,3020,440,1950,98115,-122.273,3030
435000.0,3.5,2400,2.0,8,1640,760,1987,98034,-122.162,1940
482500.0,4.5,2940,1.5,8,2940,0,1966,98034,-122.182,2010
5110800.0,5.25,8010,2.0,12,5990,2020,1999,98033,-122.211,3430
439995.0,1.75,1570,1.0,7,1570,0,1959,98133,-122.34,1860
460000.0,3.0,1520,1.0,7,1180,340,1967,98034,-122.181,2080
194000.0,1.0,1070,1.0,7,1070,0,1971,98023,-122.37299999999999,1190
290000.0,0.75,440,1.0,5,440,0,1943,98070,-122.512,880
274700.0,2.0,2440,1.0,7,1220,1220,1963,98031,-122.179,1370
900000.0,2.5,2660,2.0,8,1800,860,1910,98105,-122.324,1510
1150000.0,4.0,4460,2.0,11,4460,0,2001,98053,-121.99700000000001,3470
605000.0,2.5,2010,2.0,9,2010,0,2008,98027,-122.015,2350
359000.0,2.5,1450,2.0,7,1450,0,2004,98065,-121.85,1970
850000.0,1.75,1400,1.0,7,1400,0,1951,98004,-122.209,1810
505000.0,2.0,1500,2.0,8,1500,0,2002,98107,-122.385,1550
565000.0,2.5,2500,2.0,9,2500,0,1990,98072,-122.17299999999999,2790
585000.0,1.75,1280,1.0,7,1000,280,1955,98118,-122.273,1550
328000.0,3.25,3380,2.0,7,2420,960,1990,98198,-122.33,1920
749950.0,2.75,2910,1.0,9,2210,700,1957,98177,-122.368,2420
826000.0,2.5,3060,2.0,9,3060,0,2006,98027,-121.99799999999999,3240
535000.0,1.0,1330,1.0,7,1330,0,1977,98024,-121.89,1710
925000.0,2.5,3300,2.0,10,3300,0,1991,98029,-121.976,2880
875000.0,3.5,3250,2.0,10,2500,750,2001,98136,-122.391,1650
902000.0,2.25,2530,1.0,9,1570,960,1976,98006,-122.152,3030
423000.0,1.0,1830,1.0,7,1830,0,1951,98133,-122.352,1840
235000.0,1.0,1170,1.0,6,1170,0,1968,98059,-122.164,2080
545000.0,2.0,2930,1.0,8,1680,1250,1980,98070,-122.463,2234
343000.0,1.0,1230,1.0,7,1230,0,1961,98133,-122.34,1270
334950.0,2.5,1620,2.0,8,1620,0,2002,98058,-122.12,1900
405000.0,1.75,1760,1.0,7,1160,600,1956,98118,-122.26700000000001,1790
220000.0,1.0,1440,1.0,7,1440,0,1959,98188,-122.291,1440
173000.0,1.0,1740,1.0,6,1050,690,1947,98168,-122.304,960
655000.0,1.0,1270,1.5,7,1270,0,1906,98119,-122.37,1710
406000.0,1.0,880,1.0,6,880,0,1924,98115,-122.323,890
632000.0,2.5,2560,1.0,7,1370,1190,1961,98125,-122.287,2360
357000.0,2.75,1540,1.0,7,1140,400,1990,98106,-122.354,1630
361000.0,1.75,1150,1.0,7,1150,0,1964,98014,-121.90799999999999,1200
277000.0,1.0,770,1.0,6,770,0,1948,98155,-122.29799999999999,1160
630000.0,3.75,4610,1.0,10,2500,2110,1980,98027,-122.0,3050
254000.0,2.5,1850,2.0,8,1850,0,2003,98042,-122.13600000000001,2210
472800.0,2.25,1840,1.0,8,1290,550,1961,98006,-122.17200000000001,2110
263000.0,1.75,1490,1.0,6,700,790,1913,98118,-122.27,2180
510000.0,1.75,1490,1.0,6,700,790,1913,98118,-122.27,2180
179950.0,1.0,960,1.0,7,960,0,1952,98003,-122.305,1250
525000.0,2.25,1580,1.0,8,1160,420,1973,98027,-122.086,2020
479000.0,2.5,1260,3.0,8,1260,0,2008,98109,-122.345,1340
651000.0,2.0,1940,1.0,7,970,970,1940,98116,-122.389,1730
949000.0,1.75,2490,1.0,8,1240,1250,1958,98033,-122.209,3210
392400.0,2.5,2520,1.5,7,1890,630,1942,98155,-122.318,1830
585000.0,1.75,1760,1.0,7,920,840,1950,98115,-122.288,1680
460000.0,2.5,4190,2.0,7,4190,0,2004,98058,-122.11399999999999,2480
470000.0,1.0,1170,1.0,7,870,300,1951,98199,-122.391,1240
245000.0,2.5,1600,2.0,7,1600,0,2003,98038,-122.036,1520
500000.0,2.0,2760,2.0,8,1800,960,1978,98155,-122.291,2490
455000.0,2.5,2090,2.0,8,2090,0,1989,98011,-122.184,2090
485500.0,2.5,2320,2.0,7,2320,0,1999,98065,-121.88,2620
1875000.0,3.25,4110,2.0,9,3150,960,1921,98122,-122.28200000000001,3890
100000.0,1.0,770,1.0,7,770,0,1978,98001,-122.26899999999999,1480
307000.0,1.75,1410,1.0,7,1410,0,1982,98014,-121.913,1550
475000.0,3.5,3660,2.0,10,2660,1000,1994,98023,-122.396,2780
330000.0,2.5,2180,1.0,7,1190,990,1972,98011,-122.181,2070
130000.0,1.0,1110,1.0,7,1110,0,1960,98033,-122.176,1440
320000.0,2.5,2280,2.0,8,2280,0,1998,98001,-122.27799999999999,2370
735000.0,2.5,2820,2.0,9,2050,770,2013,98118,-122.281,1390
365000.0,2.5,1570,1.0,7,800,770,1972,98155,-122.303,1340
234000.0,1.5,1200,1.0,7,1200,0,1968,98042,-122.08200000000001,1350
211000.0,2.0,1710,1.5,7,1710,0,1970,98031,-122.17399999999999,1710
680000.0,3.5,3000,2.0,8,2400,600,1969,98118,-122.279,1720
457000.0,3.0,2800,2.0,8,2800,0,2002,98038,-122.01299999999999,2800
349000.0,2.25,1640,2.0,7,1640,0,1989,98034,-122.176,1640
360000.0,2.75,2030,1.0,7,1210,820,1979,98108,-122.29899999999999,1910
350000.0,2.5,2530,2.0,8,2530,0,1998,98042,-122.146,2330
208000.0,1.0,990,1.0,6,990,0,1960,98002,-122.221,1010
250275.0,1.0,790,1.0,6,790,0,1942,98166,-122.34899999999999,1930
435000.0,1.0,790,1.0,6,790,0,1942,98166,-122.34899999999999,1930
270000.0,1.75,1800,1.0,6,1470,330,1984,98030,-122.184,1440
438000.0,1.75,1650,1.0,7,1650,0,1961,98028,-122.26799999999999,2830
659000.0,2.0,1980,2.0,8,1980,0,1938,98072,-122.09200000000001,2300
645000.0,2.75,2340,1.0,7,1310,1030,1974,98126,-122.37899999999999,2020
685100.0,2.5,2790,2.0,9,2790,0,1999,98074,-122.01700000000001,2450
350000.0,3.0,2800,1.0,7,1400,1400,1963,98056,-122.18299999999999,2150
375000.0,1.0,1840,1.0,6,1840,0,1955,98072,-122.124,2550
170000.0,1.5,1350,1.0,7,1350,0,1966,98092,-122.09,2220
880000.0,2.5,3030,3.0,9,3030,0,2005,98117,-122.369,1080
410500.0,2.5,1980,2.0,8,1980,0,2008,98014,-121.90799999999999,1400
780000.0,2.5,3690,2.0,10,3690,0,1996,98075,-121.97200000000001,3600
1225000.0,4.5,3732,2.5,10,2932,800,2001,98112,-122.288,2950
449000.0,1.75,1510,1.0,8,1510,0,2005,98053,-122.012,1510
546000.0,1.75,2000,1.0,7,1110,890,1921,98117,-122.399,1750
317000.0,2.0,1760,1.0,7,1060,700,1977,98058,-122.163,1680
276900.0,1.0,1270,1.0,7,1270,0,1958,98056,-122.175,1780
399000.0,2.0,2620,1.0,8,1420,1200,1965,98133,-122.352,1360
495000.0,2.75,2630,1.0,8,1690,940,1976,98027,-122.04899999999999,2440
258000.0,1.75,2270,1.0,8,1330,940,1978,98023,-122.381,2090
600000.0,2.5,2410,1.0,7,1940,470,1912,98024,-121.91799999999999,2460
265000.0,2.75,1120,3.0,8,1120,0,1999,98103,-122.34299999999999,1120
321000.0,2.75,3030,1.0,7,1540,1490,1978,98032,-122.28,1790
682000.0,2.25,2120,1.5,7,1720,400,1910,98109,-122.353,1960
295700.0,2.5,1720,2.0,8,1720,0,2000,98092,-122.208,2360
609000.0,2.5,2150,2.0,9,2150,0,1985,98052,-122.098,2450
995000.0,4.5,4380,2.0,9,3720,660,1968,98166,-122.365,2460
530000.0,2.25,2010,2.0,8,2010,0,1986,98029,-122.023,2190
614000.0,2.5,3150,2.0,8,1870,1280,1907,98118,-122.26899999999999,1550
390000.0,2.5,2500,1.0,8,1770,730,1986,98092,-122.198,2670
467000.0,2.5,1690,2.0,7,1690,0,2004,98053,-122.03299999999999,2120
484000.0,2.5,3300,1.0,8,2060,1240,1980,98059,-122.163,2060
340000.0,2.5,1240,3.0,8,1240,0,2003,98103,-122.34,1410
302495.0,2.5,2200,2.0,8,2200,0,1994,98030,-122.20700000000001,2250
532500.0,1.75,1620,1.0,7,980,640,1927,98117,-122.361,1400
441500.0,2.5,2420,2.0,8,1780,640,1993,98059,-122.15299999999999,2420
470000.0,2.5,2680,1.0,7,1530,1150,1967,98198,-122.32799999999999,1920
2300000.0,3.25,4250,2.0,9,4250,0,2004,98004,-122.21,2830
590000.0,2.5,2400,1.0,9,2400,0,1996,98058,-122.084,2800
320000.0,1.75,2300,1.0,8,1770,530,1942,98133,-122.34299999999999,2030
363000.0,2.0,920,2.0,8,800,120,2009,98144,-122.295,1150
747500.0,2.25,2350,2.0,9,2350,0,1977,98028,-122.257,2880
750000.0,2.5,2630,2.0,8,2630,0,2003,98053,-122.023,2305
831000.0,3.0,2170,2.0,9,1610,560,1982,98112,-122.292,1670
403000.0,2.5,1700,2.0,7,1700,0,2004,98065,-121.854,1970
445000.0,2.5,2470,2.0,7,2470,0,2005,98056,-122.189,2470
345000.0,1.0,1250,1.0,7,1250,0,1970,98072,-122.10799999999999,1410
2260000.0,3.5,3110,1.0,10,3110,0,2003,98004,-122.209,3110
371025.0,2.0,1530,1.0,7,1530,0,1977,98011,-122.199,2040
355000.0,1.0,960,1.0,6,960,0,1916,98136,-122.38600000000001,1350
270000.0,1.0,1240,1.0,7,1240,0,1972,98058,-122.09,2060
425000.0,2.75,2440,2.0,7,2440,0,1957,98198,-122.333,2280
364808.0,1.75,2320,1.0,8,1620,700,1967,98058,-122.146,1990
320000.0,2.25,1580,1.0,8,1200,380,1981,98058,-122.14,1710
325000.0,2.5,2963,2.0,9,2963,0,2006,98030,-122.185,2665
350000.0,2.25,2470,2.0,8,2230,240,1984,98058,-122.124,1970
170000.0,1.5,1370,1.0,6,1370,0,1947,98168,-122.26299999999999,1650
255000.0,1.0,960,1.0,6,960,0,1984,98070,-122.50200000000001,1860
550000.0,1.0,1130,1.0,7,880,250,1947,98117,-122.389,2190
835000.0,4.25,4930,2.0,12,4930,0,2005,98092,-122.148,3620
420000.0,1.0,1150,1.0,6,800,350,1946,98116,-122.39200000000001,1220
925000.0,2.5,2190,2.5,8,2190,0,1958,98040,-122.236,1880
389250.0,1.5,1490,1.0,7,930,560,1956,98126,-122.381,1320
748000.0,2.5,2600,1.0,8,1300,1300,2004,98033,-122.20100000000001,1860
284000.0,1.75,1530,1.0,7,1200,330,1988,98042,-122.07600000000001,1680
588000.0,2.0,1680,1.0,7,980,700,1950,98115,-122.286,1680
372500.0,1.75,1680,1.0,7,1680,0,1963,98133,-122.33200000000001,1290
285000.0,3.0,1900,2.0,7,1900,0,1988,98042,-122.117,1690
360000.0,1.0,1570,1.0,7,1570,0,1954,98177,-122.359,1570
275000.0,1.0,1370,1.0,7,1150,220,1930,98024,-121.859,1460
428000.0,2.0,1350,1.0,8,1350,0,2003,98053,-122.03,1660
847000.0,2.5,3010,2.0,8,3010,0,1969,98177,-122.37200000000001,2560
316000.0,1.0,1010,1.0,6,1010,0,1977,98019,-121.98100000000001,1380
375000.0,2.5,2050,2.0,8,2050,0,2000,98003,-122.304,2050
533000.0,1.0,1670,1.0,7,1170,500,1967,98115,-122.321,1560
556000.0,2.5,3840,2.0,11,3840,0,1991,98023,-122.34200000000001,3270
225000.0,2.0,2220,1.0,7,1200,1020,1966,98042,-122.116,1300
537250.0,2.5,2590,1.0,8,1640,950,1978,98155,-122.285,2710
255000.0,1.0,1180,1.0,7,1180,0,1967,98058,-122.154,1460
530000.0,2.5,2950,2.0,7,2950,0,2006,98059,-122.12899999999999,2120
5300000.0,6.0,7390,2.0,12,5000,2390,1991,98040,-122.21,4320
595000.0,2.75,2150,2.0,9,2150,0,1996,98014,-121.96,2650
548000.0,2.0,2100,1.0,7,2100,0,1958,98008,-122.124,1280
234975.0,1.75,1650,1.0,7,1100,550,1980,98092,-122.182,1280
600000.0,1.75,1620,2.5,9,1430,190,2005,98102,-122.321,1750
432000.0,1.0,1750,1.0,7,1750,0,1967,98072,-122.09700000000001,1550
455000.0,1.5,1380,2.0,7,1380,0,1986,98034,-122.21700000000001,1420
279950.0,1.75,1510,1.0,7,1210,300,1965,98155,-122.32799999999999,2080
267500.0,1.5,1600,1.0,7,1600,0,1963,98030,-122.21600000000001,1710
620000.0,2.5,1840,2.0,8,1840,0,2000,98038,-122.04899999999999,1890
110000.0,1.0,830,1.0,6,830,0,1943,98166,-122.335,980
625000.0,3.5,1810,2.0,8,1440,370,2009,98122,-122.305,1480
389000.0,1.0,910,1.0,7,910,0,1952,98115,-122.305,1260
1200000.0,2.0,2120,2.0,9,2120,0,1905,98112,-122.31,2090
788500.0,2.25,2510,2.0,8,2510,0,1977,98027,-122.02,2510
567000.0,2.25,2100,1.0,8,1600,500,1974,98033,-122.169,2100
515000.0,2.25,2690,1.0,8,1870,820,1987,98023,-122.353,2690
605000.0,2.5,2430,1.0,8,1590,840,1968,98155,-122.285,2430
430000.0,3.75,2452,2.0,7,2452,0,1936,98055,-122.213,1180
805000.0,1.75,1550,1.0,7,1550,0,1920,98199,-122.40899999999999,2360
567500.0,2.5,2080,2.0,8,2080,0,1999,98074,-122.014,1530
647500.0,1.75,1290,1.0,7,1290,0,1916,98144,-122.29,2020
495000.0,1.75,1850,2.5,7,1850,0,1903,98122,-122.31,1500
825000.0,2.5,3370,2.0,9,3370,0,2006,98027,-121.99799999999999,3370
435000.0,2.25,2730,2.0,8,2730,0,1987,98058,-122.152,2390
445950.0,1.75,1300,1.0,7,1300,0,1968,98034,-122.195,1520
960000.0,2.75,3040,2.0,10,3040,0,1993,98006,-122.119,2860
780000.0,3.0,2440,1.5,8,1480,960,1929,98103,-122.331,1770
274500.0,2.25,1720,1.0,8,1320,400,1969,98023,-122.383,1930
729953.0,3.0,3230,1.5,8,2000,1230,1909,98133,-122.34,1509
464950.0,1.5,1200,2.0,8,1030,170,2008,98109,-122.34200000000001,1230
620000.0,1.75,2350,1.0,8,2350,0,1959,98005,-122.177,3050
735000.0,3.5,3100,2.0,9,3100,0,2005,98075,-121.978,3080
450000.0,2.25,2040,1.0,8,1400,640,1959,98133,-122.335,1890
450000.0,1.0,2000,1.5,7,1250,750,1916,98118,-122.26799999999999,1140
842500.0,2.5,2160,2.5,9,2160,0,1902,98122,-122.31,1720
360000.0,2.0,1970,1.0,7,1070,900,1979,98058,-122.10700000000001,1890
585000.0,2.5,2270,2.0,8,2270,0,1998,98070,-122.47,1277
461000.0,2.25,1850,1.0,7,1150,700,1977,98033,-122.171,1780
345000.0,1.0,1350,1.0,7,920,430,1949,98126,-122.38,1470
1075000.0,2.5,3280,1.0,10,1680,1600,1970,98115,-122.286,1550
643000.0,2.5,2270,2.0,8,2270,0,1988,98029,-122.01299999999999,2420
690000.0,2.5,2820,2.0,9,2820,0,1990,98074,-122.027,2820
282000.0,1.0,1200,1.5,7,1200,0,1949,98155,-122.306,1350
549000.0,1.75,2000,1.0,8,1120,880,1951,98117,-122.38799999999999,2140
815000.0,2.0,2310,2.0,9,1560,750,1926,98199,-122.395,2000
2200000.0,4.25,4640,2.0,8,2860,1780,1952,98052,-122.09700000000001,3140
700000.0,2.25,2330,2.0,8,2330,0,1984,98052,-122.11,2050
933399.0,2.5,3940,2.0,9,3110,830,1992,98052,-122.116,2720
290000.0,1.0,1440,1.0,7,1440,0,1967,98055,-122.213,2200
372000.0,1.75,1960,1.0,7,1340,620,1979,98045,-121.772,1500
450000.0,1.75,1250,1.0,7,790,460,1920,98103,-122.353,1500
303700.0,2.5,1981,2.0,8,1981,0,2010,98030,-122.178,1981
672000.0,2.5,2440,2.0,9,2440,0,1989,98029,-121.993,2820
334000.0,1.5,1150,1.5,6,1150,0,1970,98034,-122.17299999999999,1480
260000.0,1.0,1120,1.0,6,1120,0,1944,98178,-122.241,1270
749950.0,1.75,1800,1.0,8,1000,800,1941,98119,-122.367,1680
330000.0,2.25,2380,2.0,8,2380,0,1984,98022,-122.015,2030
830000.0,3.0,2920,2.0,8,2140,780,1960,98103,-122.34200000000001,1620
1131000.0,2.25,2790,1.0,8,2790,0,2006,98166,-122.351,2720
320000.0,1.0,1560,1.0,6,910,650,1948,98155,-122.32700000000001,1200
260000.0,1.0,1550,1.5,7,1550,0,1920,98038,-122.045,1520
225000.0,2.0,1700,1.0,6,970,730,1945,98146,-122.338,1560
279200.0,1.0,640,1.0,5,640,0,1939,98117,-122.359,1270
520000.0,3.5,2680,2.0,8,2040,640,1942,98125,-122.296,1530
505000.0,2.5,1860,2.0,8,1860,0,1987,98029,-122.01700000000001,1850
234000.0,1.75,1490,1.0,7,1010,480,1975,98042,-122.14,1490
503000.0,2.5,2470,2.0,9,2470,0,2005,98155,-122.271,2790
606000.0,2.25,2390,1.0,8,1740,650,1979,98033,-122.184,2240
433500.0,1.0,1230,1.0,7,780,450,1937,98115,-122.281,1570
250000.0,1.5,2840,1.0,8,1510,1330,1951,98056,-122.2,2210
719000.0,2.5,2120,2.0,9,2120,0,1984,98006,-122.141,2290
381000.0,2.0,1770,1.0,8,1770,0,1959,98166,-122.337,1900
267000.0,2.5,2495,2.0,8,2495,0,2007,98001,-122.28299999999999,2434
275000.0,0.75,1170,1.0,7,880,290,1962,98022,-121.91,1130
651000.0,2.5,2740,2.0,8,2740,0,1993,98074,-122.021,2260
439000.0,1.0,1050,1.0,7,850,200,1949,98115,-122.286,1850
325000.0,1.0,1130,1.0,7,1130,0,1955,98146,-122.37700000000001,860
490000.0,1.0,880,1.0,7,880,0,1938,98115,-122.322,1340
519900.0,2.5,2403,2.0,9,2403,0,1999,98028,-122.234,2380
545000.0,2.75,3410,2.0,9,3410,0,1984,98038,-122.03,2580
1062500.0,4.0,5320,2.0,11,5320,0,2003,98075,-121.96600000000001,4640
542000.0,1.75,1900,1.0,7,950,950,1955,98006,-122.147,1480
465000.0,1.75,1810,2.0,7,1810,0,1961,98077,-122.07600000000001,2700
408000.0,2.0,1200,1.0,8,1200,0,2006,98053,-122.024,1440
292000.0,2.5,2060,2.0,8,2060,0,2000,98030,-122.19200000000001,2242
253000.0,1.75,1250,1.0,7,1250,0,1994,98010,-122.001,1980
280000.0,1.0,910,1.0,6,910,0,1942,98106,-122.354,890
658588.0,2.25,2560,2.0,10,2560,0,1986,98027,-122.065,3040
635000.0,2.25,1920,1.0,8,1200,720,1969,98005,-122.156,2250
439000.0,2.25,2240,2.0,8,2240,0,1978,98011,-122.197,2340
300000.0,2.5,1260,2.0,8,1260,0,1999,98059,-122.154,1310
345000.0,1.5,1360,1.0,8,1360,0,1960,98198,-122.314,1900
283500.0,2.25,2100,2.0,8,2100,0,1978,98055,-122.193,2190
425000.0,1.0,2110,1.5,7,1460,650,1911,98103,-122.339,1390
685000.0,1.75,2210,1.0,8,1560,650,1974,98033,-122.189,2210
750000.0,2.5,2360,2.0,8,2360,0,1983,98006,-122.149,2480
245000.0,1.5,1280,1.0,6,1280,0,1960,98178,-122.255,1420
585444.0,3.75,2740,1.0,7,1640,1100,1962,98144,-122.296,1940
706000.0,2.5,2740,2.0,9,2740,0,2009,98033,-122.179,2880
445000.0,2.0,2630,1.5,7,1830,800,1944,98146,-122.361,1430
241000.0,2.0,1650,1.0,7,1650,0,1990,98023,-122.353,1870
1175000.0,2.5,1770,2.0,8,1770,0,1957,98155,-122.285,2410
530000.0,1.0,1500,1.5,7,1050,450,1927,98126,-122.376,1500
350000.0,1.5,1430,1.0,7,1130,300,1948,98133,-122.33,1490
1700000.0,3.75,3190,2.0,10,3190,0,1999,98178,-122.24600000000001,2290
389000.0,1.0,1280,1.0,7,1280,0,1968,98072,-122.163,1300
799000.0,2.75,2390,2.0,7,2140,250,1945,98115,-122.27,1980
1400000.0,2.5,4040,1.0,9,2020,2020,1951,98199,-122.41,3160
340895.0,1.0,920,1.0,7,920,0,1947,98155,-122.301,1500
780000.0,2.5,2730,2.0,9,2730,0,1996,98074,-122.029,2750
350000.0,1.5,1320,1.0,7,1320,0,1993,98001,-122.271,1320
470000.0,2.5,2620,2.0,7,2620,0,1999,98065,-121.87899999999999,2360
914600.0,3.0,3180,2.0,11,3180,0,1985,98072,-122.134,3180
354000.0,2.5,2900,2.0,8,2900,0,2005,98042,-122.12899999999999,2900
470000.0,2.0,1900,1.5,6,1900,0,1920,98033,-122.186,2110
715000.0,2.0,1760,1.0,7,1160,600,1927,98103,-122.331,1640
265000.0,1.0,760,1.0,6,760,0,1950,98108,-122.304,1640
2537000.0,3.0,3710,2.0,10,2760,950,1936,98105,-122.26100000000001,3970
640000.0,1.0,1530,1.0,7,1530,0,1950,98103,-122.34100000000001,1500
290000.0,1.75,1990,2.0,7,1870,120,1929,98168,-122.31299999999999,1710
480000.0,4.75,3830,1.0,8,2130,1700,1976,98077,-122.079,2750
535000.0,2.0,2040,1.0,7,1120,920,1954,98144,-122.29299999999999,2120
907000.0,1.75,2170,1.0,8,2170,0,1965,98033,-122.195,1980
459000.0,1.75,1620,1.0,7,1090,530,1974,98034,-122.213,1380
1355000.0,2.5,3600,1.0,9,2310,1290,1950,98008,-122.09899999999999,2830
264950.0,1.5,1470,1.0,7,1070,400,1967,98030,-122.18799999999999,1580
352950.0,1.0,1760,1.5,6,1760,0,1900,98103,-122.348,1320
491500.0,2.25,2230,1.0,8,1510,720,1974,98006,-122.17399999999999,2010
1229000.0,3.5,3770,2.0,10,2830,940,1989,98007,-122.15100000000001,3200
369500.0,1.0,1200,1.0,7,1200,0,1952,98155,-122.319,1330
566000.0,2.5,2090,2.0,9,2090,0,2004,98052,-122.095,2520
290000.0,2.25,1500,1.0,7,1210,290,1968,98055,-122.18700000000001,1480
5350000.0,5.0,8000,2.0,12,6720,1280,2009,98004,-122.22,4600
180000.0,1.0,870,1.0,6,870,0,1969,98042,-122.07700000000001,840
215000.0,1.0,1010,1.0,6,1010,0,1944,98133,-122.353,1610
302000.0,1.0,1010,1.0,6,1010,0,1944,98133,-122.353,1610
352500.0,1.75,1860,1.0,7,1160,700,1986,98198,-122.322,1490
235867.0,2.0,1330,1.0,5,1330,0,1942,98056,-122.19,1150
500000.0,2.25,1760,2.0,8,1760,0,1978,98074,-122.05,2080
382000.0,2.25,1800,2.0,7,1800,0,1995,98019,-121.98,1760
515000.0,2.5,1690,1.5,7,990,700,1930,98117,-122.38,1200
250000.0,1.0,660,1.0,6,660,0,1919,98144,-122.304,1560
672500.0,2.25,2400,1.5,7,1250,1150,1939,98117,-122.384,1540
755000.0,2.25,3020,2.0,9,3020,0,1989,98052,-122.098,2480
707500.0,1.0,1500,2.0,7,1500,0,1910,98109,-122.353,1820
459000.0,2.0,1560,1.0,6,960,600,1924,98117,-122.365,1560
140000.0,1.0,1090,1.5,7,1090,0,1959,98032,-122.294,1380
495000.0,1.0,970,1.0,7,970,0,1905,98103,-122.333,2050
757000.0,3.25,3190,2.0,9,3190,0,2007,98029,-122.00200000000001,2950
765000.0,3.25,3190,2.0,9,3190,0,2007,98029,-122.00200000000001,2950
359000.0,1.5,1890,1.0,7,1890,0,1955,98125,-122.3,1510
440000.0,1.0,1050,1.0,6,1050,0,1900,98136,-122.396,1380
400000.0,1.5,1390,1.0,7,1140,250,1965,98133,-122.33200000000001,1630
652000.0,2.0,1700,1.0,7,850,850,1941,98117,-122.39299999999999,1480
260000.0,1.75,1050,1.0,7,1050,0,1980,98166,-122.35799999999999,1220
1328000.0,3.0,3340,1.0,9,2120,1220,1964,98040,-122.229,3290
519500.0,2.0,1540,1.0,6,1540,0,1964,98027,-122.03200000000001,1390
650000.0,1.0,1710,1.5,7,1560,150,1928,98103,-122.354,1240
280000.0,2.25,2100,2.0,8,2100,0,1978,98003,-122.329,2100
515000.0,1.75,1730,1.0,8,1730,0,1965,98007,-122.13799999999999,2080
400000.0,2.25,1500,2.0,7,1500,0,1986,98034,-122.20299999999999,1470
652100.0,2.5,2380,2.0,9,2380,0,2003,98074,-122.021,2670
235000.0,3.0,2180,2.0,7,2180,0,1980,98003,-122.305,2214
701000.0,1.5,1840,2.0,8,1840,0,1907,98118,-122.279,1830
640000.0,2.5,2341,2.0,9,2341,0,1997,98052,-122.115,2850
455800.0,2.5,1690,2.0,7,1690,0,2002,98053,-122.04299999999999,1600
504750.0,2.5,2490,2.0,8,2490,0,1993,98014,-121.898,2450
483000.0,3.0,2440,2.0,9,2440,0,1992,98074,-122.06,2440
530000.0,0.75,920,1.0,6,920,0,1950,98070,-122.49,1162
250000.0,1.0,1030,1.0,6,1030,0,1956,98146,-122.34100000000001,1480
229950.0,2.75,2000,1.0,7,1260,740,1994,98023,-122.34700000000001,1960
884744.0,3.5,4210,2.0,9,4210,0,2001,98074,-122.022,3950
514000.0,1.5,1610,1.0,7,1080,530,1977,98052,-122.14299999999999,1610
532000.0,2.25,1910,1.0,8,1430,480,1977,98027,-122.006,2340
423000.0,2.5,2660,2.0,8,2660,0,2004,98059,-122.162,2380
420000.0,1.0,820,1.0,6,820,0,1922,98126,-122.38,1410
521000.0,1.75,1730,1.0,8,1730,0,1988,98011,-122.20100000000001,2180
577000.0,2.25,2360,2.0,8,2360,0,1979,98033,-122.169,2360
425000.0,1.0,970,1.0,7,970,0,1956,98007,-122.132,1250
495000.0,2.5,2460,2.0,8,2460,0,2004,98028,-122.235,2900
