,price,bathrooms,sqft_living,floors,grade,sqft_above,sqft_basement,yr_built,zipcode,long,sqft_living15
5818,338500.0,2.5,2390.0,2.0,8.0,2390.0,0.0,1997.0,98030.0,-122.17299999999999,2520.0
5819,570000.0,,2390.0,1.0,8.0,1500.0,890.0,1975.0,98052.0,-122.113,2040.0
5820,653000.0,,2680.0,1.0,9.0,1880.0,800.0,1950.0,98038.0,-122.036,1570.0
5821,435000.0,2.5,1560.0,2.0,8.0,1080.0,480.0,2008.0,98122.0,-122.307,1560.0
5822,207000.0,,1130.0,1.0,6.0,1130.0,0.0,1952.0,98168.0,-122.31700000000001,1060.0
5823,540000.0,1.0,1120.0,1.0,7.0,1120.0,0.0,1971.0,,-122.096,3040.0
5824,386000.0,2.25,2050.0,2.0,8.0,1770.0,280.0,,98198.0,-122.31299999999999,2230.0
5825,265000.0,2.25,2600.0,,8.0,2600.0,0.0,1969.0,98092.0,-122.18799999999999,2200.0
5826,250000.0,2.25,1050.0,2.0,7.0,740.0,310.0,,98106.0,-122.363,1260.0
5827,1697000.0,2.0,2600.0,2.0,10.0,1930.0,670.0,1970.0,,-122.285,2670.0
5828,455000.0,2.5,2811.0,2.0,,2811.0,0.0,2009.0,98038.0,-122.05799999999999,3040.0
5829,1795000.0,,4060.0,2.0,11.0,4060.0,0.0,2000.0,98040.0,-122.24600000000001,3220.0
5830,759000.0,2.0,2260.0,1.0,,1130.0,1130.0,1941.0,98144.0,-122.288,2260.0
5831,970000.0,2.75,4430.0,2.0,10.0,,0.0,1990.0,98053.0,-121.988,3820.0
5832,280000.0,0.0,600.0,1.0,3.0,600.0,0.0,1950.0,98045.0,-121.749,990.0
5833,690000.0,2.25,2430.0,1.0,9.0,1430.0,,1978.0,98006.0,-122.16,2550.0
5834,789900.0,2.5,3420.0,1.0,,1750.0,1670.0,1987.0,98006.0,-122.152,2900.0
5835,447500.0,1.0,1180.0,1.5,,1180.0,0.0,1926.0,,-122.346,980.0
5836,440000.0,2.25,2010.0,1.0,7.0,1220.0,790.0,1974.0,98034.0,-122.2,1820.0
5837,278000.0,2.0,1230.0,1.0,,1230.0,0.0,1994.0,98042.0,-122.073,
5838,980000.0,2.5,2750.0,1.5,8.0,1750.0,,1904.0,98103.0,-122.334,1520.0
5839,245000.0,2.75,1300.0,1.0,7.0,860.0,440.0,1996.0,98030.0,-122.18299999999999,1550.0
5840,287000.0,1.5,1150.0,1.0,7.0,1150.0,0.0,1971.0,98045.0,-121.744,1640.0
5841,435000.0,1.75,2220.0,1.0,7.0,,1110.0,1988.0,98027.0,-122.03399999999999,2130.0
5842,585000.0,2.5,2050.0,2.0,9.0,2050.0,,1989.0,98059.0,-122.161,2410.0
5843,,1.75,1700.0,1.0,8.0,1700.0,0.0,1957.0,98199.0,-122.40799999999999,1480.0
5844,203000.0,1.75,1610.0,1.0,7.0,1100.0,510.0,1978.0,98092.0,-122.179,1610.0
5845,860000.0,2.75,2720.0,2.0,8.0,1790.0,930.0,1920.0,98107.0,-122.361,1360.0
5846,833000.0,2.5,2190.0,1.0,8.0,,1020.0,1973.0,98033.0,-122.189,2630.0
5847,565000.0,2.75,2730.0,2.0,8.0,2730.0,0.0,2003.0,98072.0,-122.164,2520.0
5848,572500.0,2.5,2490.0,2.0,9.0,2490.0,0.0,1991.0,98056.0,-122.179,
5849,254000.0,2.0,1510.0,1.0,,1510.0,0.0,1955.0,98108.0,-122.29299999999999,1510.0
5850,1525000.0,4.25,4720.0,3.0,11.0,4720.0,0.0,1971.0,98177.0,-122.376,3010.0
5851,900000.0,3.0,3810.0,2.0,,,0.0,2003.0,98077.0,-122.021,2580.0
5852,,2.5,1950.0,2.0,,1950.0,0.0,1996.0,98033.0,,2080.0
5853,560000.0,2.0,1300.0,,7.0,1300.0,0.0,1943.0,98136.0,-122.39200000000001,1230.0
5854,512500.0,1.75,1610.0,1.0,7.0,1180.0,430.0,1976.0,98007.0,-122.14399999999999,1520.0
5855,775000.0,2.5,2040.0,,7.0,1180.0,860.0,1924.0,98117.0,-122.36,
5856,200000.0,1.0,700.0,,5.0,700.0,0.0,1953.0,98056.0,-122.169,960.0
5857,172000.0,1.0,970.0,1.0,6.0,720.0,250.0,1943.0,98106.0,-122.354,1560.0
5858,219900.0,1.0,910.0,1.0,6.0,,0.0,,98146.0,-122.338,1090.0
5859,641200.0,1.0,1060.0,1.0,7.0,1060.0,0.0,1952.0,,-122.193,1620.0
5860,473000.0,3.25,,2.0,7.0,2180.0,,1982.0,98034.0,-122.234,1840.0
5861,540000.0,1.75,2050.0,1.0,8.0,,650.0,1984.0,,-122.038,1740.0
5862,,,750.0,1.0,6.0,750.0,0.0,,,-122.29700000000001,1540.0
5863,370000.0,1.0,800.0,1.0,6.0,800.0,0.0,1908.0,,,1480.0
5864,1727000.0,2.25,3470.0,1.5,9.0,2360.0,1110.0,1906.0,98122.0,-122.287,3010.0
5865,275000.0,1.5,1390.0,,6.0,1390.0,0.0,1922.0,,-121.89399999999999,1440.0
5866,89000.0,,900.0,1.0,6.0,900.0,,1969.0,98023.0,-122.363,900.0
5867,175000.0,,1050.0,,6.0,1050.0,0.0,1975.0,98019.0,-121.473,1230.0
5868,490000.0,2.5,2410.0,1.0,9.0,1600.0,810.0,1989.0,98023.0,-122.34,
5869,342400.0,,,2.0,7.0,1180.0,0.0,1986.0,98028.0,-122.23200000000001,2660.0
5870,345000.0,,,2.0,7.0,1140.0,0.0,1904.0,98144.0,-122.296,1510.0
5871,399000.0,1.0,700.0,1.0,,700.0,0.0,1946.0,,,1570.0
5872,550000.0,2.5,2060.0,1.0,8.0,1320.0,740.0,1960.0,98006.0,-122.176,
5873,,2.25,2230.0,1.0,8.0,1630.0,600.0,,98006.0,-122.178,2190.0
5874,438000.0,2.25,1950.0,1.0,8.0,1350.0,600.0,1953.0,98133.0,-122.351,2125.0
5875,605000.0,1.75,2100.0,1.0,7.0,1340.0,760.0,1941.0,98126.0,-122.37799999999999,1640.0
5876,395000.0,2.5,2130.0,1.0,7.0,1330.0,800.0,1969.0,98059.0,-122.16,1800.0
5877,449950.0,2.0,1880.0,2.0,7.0,,,1902.0,98122.0,-122.303,1680.0
5878,651100.0,2.5,,2.0,9.0,2310.0,,2003.0,98074.0,-122.02,2500.0
5879,241000.0,1.0,880.0,1.0,6.0,880.0,0.0,1945.0,,-122.24799999999999,1130.0
5880,3418800.0,5.0,5450.0,2.0,,5450.0,0.0,2014.0,98039.0,-122.23700000000001,3160.0
5881,268500.0,1.5,1290.0,1.0,8.0,660.0,630.0,1969.0,98008.0,,1860.0
5882,200000.0,1.0,,1.0,6.0,1010.0,0.0,1956.0,98166.0,-122.339,1290.0
5883,400375.0,1.75,1690.0,1.0,6.0,890.0,800.0,1946.0,98126.0,-122.375,1060.0
5884,429000.0,1.75,1350.0,1.0,,1350.0,0.0,2005.0,98053.0,-122.03200000000001,1665.0
5885,230000.0,1.0,680.0,1.0,6.0,680.0,0.0,1903.0,98144.0,,1470.0
5886,1200000.0,2.25,2860.0,2.0,10.0,2860.0,0.0,1982.0,98004.0,-122.189,2890.0
5887,314200.0,1.0,610.0,,5.0,610.0,0.0,1918.0,98117.0,-122.367,970.0
5888,513000.0,2.5,2660.0,1.0,8.0,1880.0,780.0,1967.0,,-122.34200000000001,1910.0
5889,535000.0,1.0,1390.0,1.0,7.0,960.0,430.0,,,-122.279,1450.0
5890,420000.0,3.0,2290.0,,7.0,2290.0,0.0,1980.0,98126.0,-122.37,1360.0
5891,345950.0,2.5,2110.0,2.0,8.0,2110.0,0.0,,98042.0,-122.15299999999999,2110.0
5892,483500.0,2.0,1200.0,1.0,7.0,600.0,600.0,1931.0,98116.0,-122.404,1730.0
5893,,2.25,2360.0,2.0,,1520.0,840.0,2001.0,98117.0,-122.35799999999999,1810.0
5894,295000.0,2.5,2350.0,2.0,7.0,2350.0,0.0,1993.0,98031.0,,2000.0
5895,434975.0,,1590.0,1.0,7.0,,530.0,1976.0,98155.0,-122.287,
5896,513000.0,2.5,,2.0,8.0,1810.0,,1992.0,98029.0,-121.99600000000001,1810.0
5897,360000.0,1.75,1900.0,1.0,8.0,1900.0,0.0,,98155.0,-122.294,1710.0
5898,234900.0,1.0,1250.0,1.0,7.0,1250.0,0.0,1956.0,98146.0,,1040.0
5899,963000.0,3.5,3280.0,,10.0,3280.0,0.0,2007.0,98027.0,,3280.0
5900,595000.0,1.5,870.0,1.0,7.0,,0.0,1924.0,98119.0,-122.37,2090.0
5901,942500.0,,3570.0,2.0,10.0,3570.0,0.0,2006.0,98065.0,-121.85700000000001,4100.0
5902,1029000.0,3.25,,2.0,11.0,,,2002.0,98059.0,-122.15,
5903,350000.0,1.0,,1.5,6.0,1190.0,0.0,1904.0,98144.0,-122.29799999999999,
5904,416500.0,2.0,2280.0,2.0,8.0,2280.0,0.0,1991.0,98070.0,-122.465,1900.0
5905,209900.0,1.0,1030.0,1.5,5.0,1030.0,0.0,1912.0,98042.0,-122.166,1330.0
5906,802000.0,1.75,2870.0,,,1840.0,1030.0,1907.0,98144.0,-122.292,2200.0
5907,230000.0,1.5,1520.0,1.0,7.0,1520.0,0.0,1960.0,98002.0,-122.208,1370.0
5908,,3.0,3700.0,2.0,9.0,,0.0,1982.0,98188.0,-122.291,2130.0
5909,497000.0,1.5,,1.0,8.0,1620.0,620.0,1956.0,98034.0,,3200.0
5910,250000.0,2.25,1920.0,1.0,8.0,1520.0,400.0,1965.0,98148.0,-122.33,2170.0
5911,925000.0,3.0,2560.0,2.0,10.0,2110.0,450.0,1994.0,98119.0,-122.37,2160.0
5912,390000.0,2.5,,,8.0,1840.0,0.0,1991.0,98059.0,,1840.0
5913,415000.0,2.75,2080.0,1.0,7.0,2080.0,0.0,1988.0,98028.0,,2220.0
5914,785000.0,2.0,1600.0,1.0,7.0,,0.0,,98040.0,-122.22399999999999,1800.0
5915,575000.0,2.0,2168.0,1.5,8.0,2168.0,0.0,1907.0,98105.0,-122.325,
5916,170000.0,1.0,860.0,1.0,6.0,860.0,0.0,1924.0,98146.0,-122.35600000000001,1100.0
5917,750000.0,1.75,2100.0,1.0,7.0,1100.0,,1915.0,98119.0,-122.37100000000001,1890.0
5918,230000.0,1.0,1140.0,1.0,7.0,1140.0,0.0,1967.0,98001.0,-122.265,1140.0
5919,855000.0,3.0,3090.0,2.0,9.0,3090.0,0.0,1978.0,98005.0,-122.15899999999999,3120.0
5920,235000.0,,1330.0,2.0,6.0,1330.0,0.0,1967.0,98058.0,-122.185,1490.0
5921,335000.0,1.0,1360.0,1.0,5.0,1360.0,0.0,1937.0,98065.0,-121.838,1460.0
5922,,3.0,3420.0,2.0,9.0,2540.0,880.0,1952.0,98040.0,-122.21700000000001,3750.0
5923,677000.0,2.0,2180.0,1.5,8.0,2060.0,120.0,1927.0,,-122.306,1370.0
5924,575000.0,2.0,1800.0,2.0,7.0,1600.0,200.0,1925.0,98136.0,,1640.0
5925,450000.0,1.0,1120.0,1.0,7.0,1120.0,0.0,1924.0,98118.0,,1120.0
5926,817250.0,2.5,2980.0,2.0,8.0,2980.0,0.0,1999.0,,,2430.0
5927,,2.25,2600.0,1.0,,1810.0,790.0,,98072.0,-122.139,2580.0
5928,526000.0,2.0,1550.0,1.5,7.0,1550.0,0.0,1900.0,,-122.346,1180.0
5929,762500.0,2.25,3330.0,2.0,10.0,3330.0,,1986.0,98077.0,-122.06,3360.0
5930,325000.0,2.5,2200.0,2.0,8.0,2200.0,0.0,2000.0,,-122.194,2460.0
5931,840000.0,,3840.0,2.0,11.0,3840.0,0.0,1998.0,98014.0,-121.954,2430.0
5932,377500.0,1.0,840.0,1.0,6.0,840.0,0.0,1939.0,98136.0,-122.39,
5933,212500.0,1.5,1270.0,1.0,6.0,1270.0,0.0,1954.0,98198.0,-122.321,1270.0
5934,749400.0,2.5,3240.0,,10.0,3240.0,0.0,1985.0,98052.0,-122.11399999999999,3010.0
5935,663000.0,,,1.5,8.0,2480.0,,1974.0,98070.0,-122.42200000000001,2350.0
5936,1476000.0,2.25,4470.0,2.0,9.0,3240.0,1230.0,1953.0,98006.0,,2930.0
5937,261000.0,1.0,1780.0,1.0,7.0,1060.0,720.0,1957.0,98178.0,-122.26299999999999,1450.0
5938,515000.0,2.5,1850.0,2.0,8.0,,0.0,1997.0,98028.0,-122.244,2080.0
5939,410000.0,2.25,2200.0,2.0,8.0,2200.0,0.0,1987.0,98038.0,-122.051,2060.0
5940,336000.0,2.25,2760.0,1.0,8.0,2760.0,0.0,1969.0,98058.0,-122.15,2760.0
5941,440000.0,1.0,1090.0,1.0,7.0,1090.0,0.0,1948.0,98115.0,-122.314,1090.0
5942,908950.0,2.75,,,9.0,3090.0,0.0,2014.0,98006.0,,2890.0
5943,554000.0,1.0,820.0,1.0,7.0,,0.0,1968.0,98040.0,-122.251,1750.0
5944,387000.0,2.25,1445.0,2.0,7.0,1300.0,145.0,2003.0,98027.0,-122.072,1410.0
5945,268643.0,2.25,1810.0,2.0,7.0,1810.0,0.0,1961.0,,-122.18700000000001,1660.0
5946,514000.0,1.75,1620.0,1.0,7.0,920.0,,1954.0,98117.0,-122.37200000000001,1610.0
5947,,1.75,,2.0,7.0,1060.0,0.0,1977.0,98115.0,-122.30799999999999,1760.0
5948,,,1050.0,1.0,7.0,1050.0,0.0,1968.0,98042.0,-122.087,1300.0
5949,225000.0,,1010.0,1.0,7.0,1010.0,0.0,1949.0,98188.0,-122.292,1260.0
5950,320000.0,2.5,2050.0,2.0,8.0,2050.0,0.0,1993.0,98022.0,-122.01100000000001,1970.0
5951,204995.0,1.0,970.0,1.0,6.0,,0.0,,98031.0,,1500.0
5952,376000.0,2.0,1540.0,2.0,8.0,1540.0,0.0,,98029.0,-121.999,1560.0
5953,705000.0,2.75,3000.0,2.0,9.0,3000.0,0.0,2004.0,98029.0,-122.025,3340.0
5954,725995.0,,3190.0,2.0,9.0,3190.0,0.0,2001.0,98065.0,-121.866,2630.0
5955,285000.0,2.5,1870.0,1.0,7.0,1100.0,770.0,1977.0,98058.0,-122.161,1590.0
5956,285000.0,2.5,2200.0,2.0,8.0,2200.0,0.0,1987.0,98001.0,-122.26899999999999,2310.0
5957,731000.0,2.5,3070.0,2.0,9.0,3070.0,0.0,2005.0,,-121.988,3160.0
5958,1564350.0,3.75,3730.0,2.0,10.0,2820.0,910.0,1986.0,98040.0,,
5959,510000.0,2.5,2440.0,1.0,,2440.0,0.0,1955.0,98034.0,,1990.0
5960,620000.0,1.0,,1.0,7.0,990.0,0.0,1909.0,98103.0,-122.331,1920.0
5961,1110000.0,4.0,4160.0,,11.0,4160.0,0.0,,98053.0,-122.01700000000001,4300.0
5962,796000.0,3.5,3670.0,2.0,9.0,2870.0,800.0,2005.0,98177.0,-122.374,1520.0
5963,255000.0,1.5,910.0,1.0,,910.0,0.0,1943.0,98188.0,-122.27600000000001,1580.0
5964,807000.0,2.5,1940.0,2.0,,1940.0,0.0,2000.0,98199.0,-122.398,1410.0
5965,315000.0,2.5,1780.0,2.0,9.0,1780.0,0.0,2000.0,,-122.027,2650.0
5966,637000.0,2.25,2200.0,2.0,8.0,2200.0,0.0,1986.0,98052.0,-122.103,2290.0
5967,2725000.0,4.25,6410.0,,12.0,5610.0,800.0,1906.0,98144.0,-122.28,2270.0
5968,490000.0,2.0,2070.0,1.0,8.0,1220.0,850.0,,98074.0,-122.06200000000001,
5969,253000.0,1.75,,1.0,7.0,1020.0,1020.0,1962.0,,-122.28200000000001,1740.0
5970,325900.0,,2320.0,2.0,8.0,2320.0,0.0,2004.0,98042.0,-122.14,2150.0
5971,425000.0,2.0,1440.0,1.0,7.0,870.0,570.0,1952.0,98118.0,-122.264,2020.0
5972,215000.0,2.5,,2.0,7.0,1700.0,0.0,1997.0,98038.0,-122.053,1570.0
5973,315000.0,2.5,1700.0,2.0,7.0,1700.0,0.0,1997.0,98038.0,-122.053,1570.0
5974,724800.0,2.0,2050.0,,8.0,1180.0,870.0,1926.0,98112.0,-122.303,
5975,295000.0,1.0,800.0,1.0,6.0,800.0,,1953.0,,-122.35799999999999,1220.0
5976,509007.0,,1800.0,1.0,8.0,1350.0,450.0,1951.0,98177.0,-122.361,1770.0
5977,306000.0,,1460.0,,6.0,1460.0,0.0,1910.0,98030.0,-122.177,2250.0
5978,205000.0,1.75,1290.0,1.0,7.0,1290.0,0.0,1984.0,98023.0,-122.363,1350.0
5979,275000.0,,1900.0,1.0,7.0,1200.0,700.0,1968.0,98031.0,-122.20700000000001,1670.0
5980,685000.0,1.75,1480.0,1.0,8.0,1480.0,0.0,1963.0,98122.0,-122.291,1850.0
5981,465000.0,2.5,,1.0,7.0,1220.0,870.0,1969.0,98034.0,-122.175,1740.0
5982,560000.0,2.25,1950.0,1.0,8.0,1330.0,,1968.0,98033.0,-122.178,2170.0
5983,458500.0,,1250.0,1.0,7.0,1250.0,0.0,1964.0,98008.0,-122.12100000000001,1570.0
5984,354000.0,1.0,990.0,1.0,6.0,,0.0,1959.0,,-122.12100000000001,1100.0
5985,441000.0,2.5,,2.0,9.0,2740.0,0.0,1998.0,98058.0,-122.105,2740.0
5986,194000.0,1.75,,1.0,7.0,1110.0,150.0,1952.0,98106.0,-122.35700000000001,1540.0
5987,316500.0,2.5,2150.0,2.0,8.0,2150.0,0.0,1991.0,98031.0,-122.189,1910.0
5988,524950.0,1.75,1750.0,1.5,7.0,1230.0,520.0,1929.0,98117.0,-122.366,1480.0
5989,1052000.0,2.25,2880.0,2.0,8.0,1920.0,960.0,1983.0,98116.0,-122.381,2880.0
5990,,2.25,2590.0,2.0,9.0,2590.0,0.0,1975.0,98005.0,-122.165,2720.0
5991,780000.0,1.75,2430.0,1.5,7.0,1830.0,600.0,1924.0,98103.0,-122.35,1610.0
5992,241000.0,2.0,1470.0,2.0,,1470.0,0.0,2005.0,98038.0,-122.021,1180.0
5993,519000.0,2.75,2020.0,1.0,7.0,1270.0,750.0,1954.0,98166.0,-122.34299999999999,2020.0
5994,286000.0,,,1.0,6.0,610.0,,1918.0,98136.0,-122.391,870.0
5995,400000.0,2.0,3000.0,1.0,,1500.0,1500.0,1962.0,98125.0,-122.315,2400.0
5996,,,920.0,1.0,5.0,920.0,,1923.0,98024.0,-121.931,1530.0
5997,152000.0,1.75,1070.0,1.0,6.0,1070.0,0.0,1953.0,98146.0,-122.344,950.0
5998,599000.0,2.0,3410.0,2.0,8.0,3410.0,0.0,1972.0,,-122.052,2350.0
5999,,2.5,1820.0,2.0,7.0,1820.0,0.0,2001.0,98019.0,-121.985,1820.0
6000,461000.0,1.0,1060.0,1.0,7.0,1060.0,0.0,1926.0,98133.0,-122.35600000000001,1980.0
6001,620000.0,2.5,3070.0,2.0,,3070.0,0.0,1995.0,98059.0,-122.148,2150.0
6002,352500.0,2.5,2300.0,1.0,7.0,,460.0,,,,2120.0
6003,435000.0,2.0,,1.0,7.0,1260.0,350.0,1988.0,98034.0,-122.177,1630.0
6004,725000.0,2.75,,2.0,9.0,2830.0,0.0,2006.0,98052.0,-122.101,3150.0
6005,300000.0,1.0,970.0,1.0,7.0,970.0,0.0,,98028.0,-122.227,2040.0
6006,252000.0,2.5,1680.0,,7.0,1680.0,0.0,1989.0,98038.0,-122.04799999999999,
6007,464625.0,,2040.0,1.0,8.0,1260.0,780.0,1974.0,98033.0,-122.185,2470.0
6008,340000.0,1.0,1450.0,,7.0,1450.0,0.0,1950.0,98155.0,-122.32600000000001,1500.0
6009,1325000.0,2.25,2870.0,1.5,9.0,1980.0,890.0,1905.0,98112.0,-122.31,2370.0
6010,455000.0,2.0,1870.0,1.0,7.0,1120.0,750.0,1969.0,98027.0,-122.042,1860.0
6011,495000.0,3.5,,2.0,8.0,2490.0,0.0,2003.0,98070.0,-122.441,1960.0
6012,925000.0,2.5,3350.0,2.0,9.0,2640.0,710.0,,98117.0,-122.37899999999999,1000.0
6013,587000.0,2.75,,2.0,9.0,3190.0,0.0,2006.0,,-121.87700000000001,3240.0
6014,524000.0,1.75,1560.0,1.0,6.0,780.0,780.0,1944.0,98199.0,-122.399,1470.0
6015,1030000.0,2.5,2750.0,2.0,9.0,1960.0,790.0,1905.0,98103.0,-122.337,2400.0
6016,176000.0,1.0,920.0,1.0,8.0,920.0,0.0,1980.0,98198.0,-122.32,1310.0
6017,249900.0,1.0,1140.0,,6.0,1140.0,0.0,1947.0,98106.0,-122.363,
6018,499500.0,2.5,2520.0,1.5,,2520.0,0.0,1988.0,,-121.925,2020.0
6019,600000.0,3.5,3150.0,1.0,9.0,1620.0,1530.0,1974.0,98011.0,-122.21700000000001,3150.0
6020,294000.0,2.5,2040.0,2.0,7.0,,0.0,2003.0,98168.0,-122.29299999999999,1860.0
6021,272000.0,2.0,1780.0,1.0,7.0,1780.0,,1963.0,98058.0,-122.154,2210.0
6022,,2.5,2240.0,2.0,,,0.0,1996.0,98028.0,-122.229,1900.0
6023,700000.0,2.5,3270.0,1.0,9.0,2320.0,950.0,1971.0,98166.0,-122.333,2340.0
6024,635000.0,2.75,3110.0,2.0,9.0,3110.0,0.0,2006.0,,-121.88799999999999,3550.0
6025,920000.0,1.5,1850.0,2.0,,1660.0,190.0,1929.0,98112.0,-122.307,1970.0
6026,500000.0,1.75,1570.0,1.0,7.0,1190.0,380.0,1983.0,98033.0,-122.184,1530.0
6027,263500.0,1.0,750.0,1.0,6.0,750.0,,,98106.0,-122.351,1020.0
6028,975000.0,2.25,2240.0,2.0,10.0,2240.0,0.0,1967.0,98040.0,-122.21700000000001,2600.0
6029,575000.0,2.5,,,8.0,1870.0,0.0,2001.0,98029.0,-122.00399999999999,1940.0
6030,822000.0,,2683.0,,9.0,2683.0,,1987.0,98052.0,-122.13799999999999,2683.0
6031,300000.0,1.0,1490.0,,7.0,1490.0,0.0,,98125.0,-122.307,1280.0
6032,487600.0,,2340.0,2.0,8.0,2340.0,0.0,1999.0,98019.0,-121.969,2200.0
6033,500000.0,2.0,1700.0,1.0,7.0,850.0,850.0,1955.0,98006.0,-122.15299999999999,1620.0
6034,680000.0,2.0,1450.0,3.0,9.0,1450.0,0.0,2014.0,98109.0,-122.346,1490.0
6035,419000.0,2.5,3310.0,,,,0.0,2004.0,98023.0,-122.38600000000001,3310.0
6036,450000.0,1.75,1520.0,1.0,6.0,1520.0,0.0,1949.0,98199.0,-122.39,1530.0
6037,650000.0,,1260.0,1.5,7.0,1260.0,0.0,1926.0,98119.0,-122.369,1410.0
6038,550000.0,1.75,1840.0,1.0,8.0,1840.0,0.0,1964.0,98052.0,-122.155,1840.0
6039,330000.0,2.0,1750.0,1.0,6.0,,680.0,1942.0,98108.0,-122.31700000000001,2090.0
6040,,1.0,1450.0,,6.0,1450.0,0.0,1932.0,98030.0,-122.21,
6041,,4.0,6330.0,2.0,13.0,4900.0,,2000.0,,-122.20100000000001,
6042,230000.0,2.0,1260.0,1.0,7.0,1020.0,240.0,1983.0,98003.0,,1560.0
6043,750000.0,,2100.0,,,,0.0,1909.0,98116.0,-122.385,1630.0
6044,321000.0,2.5,2430.0,2.0,8.0,2430.0,,2002.0,,-122.19,2100.0
6045,2196000.0,3.25,4250.0,2.0,10.0,3350.0,,1980.0,98040.0,,3790.0
6046,245000.0,2.0,,1.0,7.0,1370.0,,1958.0,98146.0,-122.34100000000001,1830.0
6047,510000.0,1.0,1310.0,1.0,6.0,1310.0,0.0,1913.0,98103.0,-122.329,1550.0
6048,751000.0,3.25,3090.0,2.0,9.0,2370.0,720.0,2004.0,98052.0,-122.131,3630.0
6049,675000.0,2.5,2560.0,2.0,9.0,2560.0,0.0,1987.0,98075.0,-121.992,2790.0
6050,295000.0,1.75,1930.0,1.0,8.0,,,1967.0,98023.0,-122.365,2270.0
6051,312000.0,1.0,1460.0,1.0,7.0,1260.0,200.0,1925.0,98115.0,-122.31700000000001,1580.0
6052,730000.0,3.0,3460.0,2.0,9.0,2560.0,900.0,1988.0,98077.0,,3460.0
6053,762500.0,3.5,3290.0,2.0,9.0,2670.0,620.0,2005.0,,-122.119,3090.0
6054,150000.0,1.0,820.0,1.5,6.0,820.0,0.0,1910.0,,-122.359,1470.0
6055,,1.0,1480.0,1.0,,760.0,720.0,1954.0,98133.0,-122.336,1480.0
6056,400000.0,2.0,1420.0,1.0,7.0,1420.0,0.0,1963.0,98008.0,,1530.0
6057,650000.0,2.5,2790.0,2.0,8.0,2790.0,0.0,2002.0,98075.0,-122.038,2620.0
6058,530000.0,1.5,1390.0,1.0,8.0,970.0,420.0,1954.0,98116.0,-122.40100000000001,1610.0
6059,248000.0,1.0,950.0,1.0,7.0,950.0,0.0,1954.0,98006.0,-122.13600000000001,
6060,760000.0,3.5,3000.0,1.0,7.0,1780.0,1220.0,1949.0,98115.0,-122.279,1360.0
6061,199000.0,1.0,1280.0,1.5,7.0,1280.0,0.0,1960.0,98198.0,,1540.0
6062,240000.0,1.0,870.0,1.0,7.0,870.0,0.0,1960.0,,-122.28200000000001,1070.0
6063,415000.0,,1360.0,2.0,7.0,1360.0,0.0,1945.0,,-122.397,1580.0
6064,228000.0,1.0,1000.0,1.0,7.0,1000.0,0.0,1959.0,98059.0,-122.10799999999999,1420.0
6065,525000.0,2.5,2740.0,1.0,,1980.0,760.0,1992.0,98133.0,-122.355,2170.0
6066,399950.0,1.75,1560.0,1.0,7.0,810.0,750.0,1940.0,,-122.288,1440.0
6067,781000.0,2.5,2590.0,2.0,9.0,2590.0,0.0,1988.0,98052.0,-122.105,2360.0
6068,827000.0,,1850.0,2.5,,1560.0,290.0,2004.0,98115.0,,1810.0
6069,525000.0,2.25,2500.0,1.5,7.0,2500.0,0.0,1968.0,98034.0,-122.185,1980.0
6070,671300.0,2.5,3280.0,,7.0,,0.0,2004.0,98053.0,-122.03299999999999,2600.0
6071,175000.0,1.0,670.0,1.0,5.0,670.0,0.0,1919.0,98126.0,-122.37200000000001,700.0
6072,1100000.0,2.75,2890.0,1.0,10.0,2150.0,,,98040.0,-122.219,3010.0
6073,800000.0,2.5,3000.0,1.0,8.0,1500.0,1500.0,1966.0,,-122.206,2690.0
6074,329950.0,2.5,,2.0,7.0,1920.0,0.0,2002.0,98038.0,-122.023,2200.0
6075,445000.0,,1960.0,2.0,7.0,1960.0,0.0,1979.0,98034.0,-122.21799999999999,1980.0
6076,237000.0,1.75,2000.0,,7.0,1140.0,860.0,1979.0,98032.0,-122.236,1060.0
6077,1112500.0,4.0,3600.0,2.0,9.0,2610.0,990.0,1945.0,98199.0,-122.405,1430.0
6078,438900.0,2.5,2740.0,2.0,9.0,2740.0,0.0,2006.0,98038.0,-122.02600000000001,3010.0
6079,,4.5,3650.0,2.0,8.0,2530.0,1120.0,1915.0,98105.0,-122.289,2510.0
6080,600000.0,2.5,2310.0,2.0,8.0,2310.0,0.0,2005.0,98029.0,-121.99600000000001,1950.0
6081,670000.0,2.5,2095.0,2.0,9.0,,0.0,2002.0,98052.0,-122.087,
6082,,2.0,1560.0,1.0,8.0,1560.0,0.0,2004.0,98053.0,-122.03200000000001,1855.0
6083,320000.0,2.25,1880.0,1.0,8.0,1390.0,490.0,1984.0,98058.0,,1910.0
6084,270000.0,1.5,,2.0,7.0,840.0,0.0,2005.0,98115.0,-122.304,
6085,1000000.0,2.5,2730.0,2.0,9.0,,0.0,1998.0,98005.0,-122.161,2360.0
6086,330000.0,1.0,,1.0,6.0,860.0,0.0,1907.0,98122.0,-122.29899999999999,1380.0
6087,657500.0,2.0,2320.0,1.0,,1510.0,810.0,1956.0,98005.0,,2160.0
6088,450000.0,1.75,1540.0,1.0,7.0,,0.0,1967.0,98028.0,-122.228,3790.0
6089,150000.0,,890.0,1.5,5.0,,0.0,1928.0,98014.0,-121.352,
6090,792500.0,2.5,4290.0,2.0,,4290.0,0.0,2004.0,98010.0,-121.988,3370.0
